asset,time,FeeMeanUSD
eth,2016-09-21 00:00:00+00:00,0.009326427
eth,2016-09-22 00:00:00+00:00,0.015825419
eth,2016-09-23 00:00:00+00:00,0.018612691
eth,2016-09-24 00:00:00+00:00,0.0212041
eth,2016-09-25 00:00:00+00:00,0.022694352
eth,2016-09-26 00:00:00+00:00,0.034181375
eth,2016-09-27 00:00:00+00:00,0.027568955
eth,2016-09-28 00:00:00+00:00,0.021202758
eth,2016-09-29 00:00:00+00:00,0.013414018
eth,2016-09-30 00:00:00+00:00,0.014896264
eth,2016-10-01 00:00:00+00:00,0.02279299
eth,2016-10-02 00:00:00+00:00,0.022737859
eth,2016-10-03 00:00:00+00:00,0.018670429
eth,2016-10-04 00:00:00+00:00,0.0200772
eth,2016-10-05 00:00:00+00:00,0.020122975
eth,2016-10-06 00:00:00+00:00,0.017568341
eth,2016-10-07 00:00:00+00:00,0.015553775
eth,2016-10-08 00:00:00+00:00,0.018315087
eth,2016-10-09 00:00:00+00:00,0.016509606
eth,2016-10-10 00:00:00+00:00,0.014313558
eth,2016-10-11 00:00:00+00:00,0.011233369
eth,2016-10-12 00:00:00+00:00,0.017418037
eth,2016-10-13 00:00:00+00:00,0.041782487
eth,2016-10-14 00:00:00+00:00,0.021325755
eth,2016-10-15 00:00:00+00:00,0.024538957
eth,2016-10-16 00:00:00+00:00,0.022903859
eth,2016-10-17 00:00:00+00:00,0.022452556
eth,2016-10-18 00:00:00+00:00,0.023423661
eth,2016-10-19 00:00:00+00:00,0.028897687
eth,2016-10-20 00:00:00+00:00,0.015257887
eth,2016-10-21 00:00:00+00:00,0.008774871
eth,2016-10-22 00:00:00+00:00,0.008819474
eth,2016-10-23 00:00:00+00:00,0.008913675
eth,2016-10-24 00:00:00+00:00,0.011028477
eth,2016-10-25 00:00:00+00:00,0.01027657
eth,2016-10-26 00:00:00+00:00,0.008982142
eth,2016-10-27 00:00:00+00:00,0.008627503
eth,2016-10-28 00:00:00+00:00,0.00961948
eth,2016-10-29 00:00:00+00:00,0.008099997
eth,2016-10-30 00:00:00+00:00,0.008716658
eth,2016-10-31 00:00:00+00:00,0.008145366
eth,2016-11-01 00:00:00+00:00,0.009080626
eth,2016-11-02 00:00:00+00:00,0.007268744
eth,2016-11-03 00:00:00+00:00,0.007623844
eth,2016-11-04 00:00:00+00:00,0.007431577
eth,2016-11-05 00:00:00+00:00,0.007272075
eth,2016-11-06 00:00:00+00:00,0.007442883
eth,2016-11-07 00:00:00+00:00,0.007555386
eth,2016-11-08 00:00:00+00:00,0.008220278
eth,2016-11-09 00:00:00+00:00,0.009202458
eth,2016-11-10 00:00:00+00:00,0.009266636
eth,2016-11-11 00:00:00+00:00,0.011083238
eth,2016-11-12 00:00:00+00:00,0.007429915
eth,2016-11-13 00:00:00+00:00,0.007859709
eth,2016-11-14 00:00:00+00:00,0.008747509
eth,2016-11-15 00:00:00+00:00,0.008365862
eth,2016-11-16 00:00:00+00:00,0.008397253
eth,2016-11-17 00:00:00+00:00,0.007423623
eth,2016-11-18 00:00:00+00:00,0.007543508
eth,2016-11-19 00:00:00+00:00,0.006888586
eth,2016-11-20 00:00:00+00:00,0.007419933
eth,2016-11-21 00:00:00+00:00,0.007867404
eth,2016-11-22 00:00:00+00:00,0.007005305
eth,2016-11-23 00:00:00+00:00,0.012522127
eth,2016-11-24 00:00:00+00:00,0.014733119
eth,2016-11-25 00:00:00+00:00,0.009695063
eth,2016-11-26 00:00:00+00:00,0.016568103
