Time,Contracts,Funding Interval,Funding Rate
02.02.2020 17:00,BTCUSDT Perpetual,8h,0.07%
02.02.2020 09:00,BTCUSDT Perpetual,8h,0.03%
02.02.2020 01:00,BTCUSDT Perpetual,8h,0.03%
01.02.2020 17:00,BTCUSDT Perpetual,8h,0.05%
01.02.2020 09:00,BTCUSDT Perpetual,8h,0.07%
01.02.2020 01:00,BTCUSDT Perpetual,8h,0.07%
31.01.2020 17:00,BTCUSDT Perpetual,8h,0.04%
31.01.2020 09:00,BTCUSDT Perpetual,8h,0.08%
31.01.2020 01:00,BTCUSDT Perpetual,8h,0.05%
30.01.2020 17:00,BTCUSDT Perpetual,8h,0.03%
30.01.2020 09:00,BTCUSDT Perpetual,8h,0.02%
30.01.2020 01:00,BTCUSDT Perpetual,8h,0.02%
29.01.2020 17:00,BTCUSDT Perpetual,8h,0.05%
29.01.2020 09:00,BTCUSDT Perpetual,8h,0.11%
29.01.2020 01:00,BTCUSDT Perpetual,8h,0.06%
28.01.2020 17:00,BTCUSDT Perpetual,8h,0.05%
28.01.2020 09:00,BTCUSDT Perpetual,8h,0.07%
28.01.2020 01:00,BTCUSDT Perpetual,8h,0.01%
27.01.2020 17:00,BTCUSDT Perpetual,8h,0.01%
27.01.2020 09:00,BTCUSDT Perpetual,8h,0.01%
27.01.2020 01:00,BTCUSDT Perpetual,8h,0.01%
26.01.2020 17:00,BTCUSDT Perpetual,8h,0.01%
26.01.2020 09:00,BTCUSDT Perpetual,8h,0.01%
26.01.2020 01:00,BTCUSDT Perpetual,8h,0.01%
25.01.2020 17:00,BTCUSDT Perpetual,8h,0.01%
25.01.2020 09:00,BTCUSDT Perpetual,8h,0.01%
25.01.2020 01:00,BTCUSDT Perpetual,8h,0.01%
24.01.2020 17:00,BTCUSDT Perpetual,8h,0.02%
24.01.2020 09:00,BTCUSDT Perpetual,8h,0.04%
24.01.2020 01:00,BTCUSDT Perpetual,8h,0.05%
23.01.2020 17:00,BTCUSDT Perpetual,8h,0.05%
23.01.2020 09:00,BTCUSDT Perpetual,8h,0.01%
23.01.2020 01:00,BTCUSDT Perpetual,8h,0.01%
22.01.2020 17:00,BTCUSDT Perpetual,8h,0.01%
22.01.2020 09:00,BTCUSDT Perpetual,8h,0.02%
22.01.2020 01:00,BTCUSDT Perpetual,8h,0.01%
21.01.2020 17:00,BTCUSDT Perpetual,8h,0.02%
21.01.2020 09:00,BTCUSDT Perpetual,8h,0.02%
21.01.2020 01:00,BTCUSDT Perpetual,8h,0.01%
20.01.2020 17:00,BTCUSDT Perpetual,8h,0.01%
20.01.2020 09:00,BTCUSDT Perpetual,8h,0.01%
20.01.2020 01:00,BTCUSDT Perpetual,8h,0.03%
19.01.2020 17:00,BTCUSDT Perpetual,8h,0.09%
19.01.2020 09:00,BTCUSDT Perpetual,8h,0.04%
19.01.2020 01:00,BTCUSDT Perpetual,8h,0.02%
18.01.2020 17:00,BTCUSDT Perpetual,8h,0.03%
18.01.2020 09:00,BTCUSDT Perpetual,8h,0.03%
18.01.2020 01:00,BTCUSDT Perpetual,8h,0.01%
17.01.2020 17:00,BTCUSDT Perpetual,8h,0.06%
17.01.2020 09:00,BTCUSDT Perpetual,8h,0.02%
17.01.2020 01:00,BTCUSDT Perpetual,8h,0.01%
16.01.2020 17:00,BTCUSDT Perpetual,8h,0.03%
16.01.2020 09:00,BTCUSDT Perpetual,8h,0.04%
16.01.2020 01:00,BTCUSDT Perpetual,8h,0.01%
15.01.2020 17:00,BTCUSDT Perpetual,8h,0.01%
15.01.2020 09:00,BTCUSDT Perpetual,8h,0.02%
15.01.2020 01:00,BTCUSDT Perpetual,8h,0.05%
14.01.2020 17:00,BTCUSDT Perpetual,8h,0.01%
14.01.2020 09:00,BTCUSDT Perpetual,8h,0.03%
14.01.2020 01:00,BTCUSDT Perpetual,8h,0.01%
13.01.2020 17:00,BTCUSDT Perpetual,8h,0.01%
13.01.2020 09:00,BTCUSDT Perpetual,8h,0.01%
13.01.2020 01:00,BTCUSDT Perpetual,8h,0.01%
12.01.2020 17:00,BTCUSDT Perpetual,8h,0.01%
12.01.2020 09:00,BTCUSDT Perpetual,8h,0.01%
12.01.2020 01:00,BTCUSDT Perpetual,8h,0.01%
11.01.2020 17:00,BTCUSDT Perpetual,8h,0.01%
11.01.2020 09:00,BTCUSDT Perpetual,8h,0.02%
11.01.2020 01:00,BTCUSDT Perpetual,8h,0.01%
10.01.2020 17:00,BTCUSDT Perpetual,8h,0.01%
10.01.2020 09:00,BTCUSDT Perpetual,8h,0.01%
10.01.2020 01:00,BTCUSDT Perpetual,8h,0.01%
09.01.2020 17:00,BTCUSDT Perpetual,8h,0.01%
09.01.2020 09:00,BTCUSDT Perpetual,8h,0.01%
09.01.2020 01:00,BTCUSDT Perpetual,8h,0.01%
08.01.2020 17:00,BTCUSDT Perpetual,8h,0.01%
08.01.2020 09:00,BTCUSDT Perpetual,8h,0.01%
08.01.2020 01:00,BTCUSDT Perpetual,8h,0.01%
07.01.2020 17:00,BTCUSDT Perpetual,8h,0.01%
07.01.2020 09:00,BTCUSDT Perpetual,8h,0.01%
07.01.2020 01:00,BTCUSDT Perpetual,8h,0.01%
06.01.2020 17:00,BTCUSDT Perpetual,8h,0.01%
06.01.2020 09:00,BTCUSDT Perpetual,8h,0.01%
06.01.2020 01:00,BTCUSDT Perpetual,8h,0.01%
05.01.2020 17:00,BTCUSDT Perpetual,8h,0.01%
05.01.2020 09:00,BTCUSDT Perpetual,8h,0.01%
05.01.2020 01:00,BTCUSDT Perpetual,8h,0.01%
04.01.2020 17:00,BTCUSDT Perpetual,8h,0.01%
04.01.2020 09:00,BTCUSDT Perpetual,8h,0.00%
04.01.2020 01:00,BTCUSDT Perpetual,8h,0.01%
03.01.2020 17:00,BTCUSDT Perpetual,8h,0.01%
03.01.2020 09:00,BTCUSDT Perpetual,8h,0.00%
03.01.2020 01:00,BTCUSDT Perpetual,8h,0.00%
02.01.2020 17:00,BTCUSDT Perpetual,8h,0.00%
02.01.2020 09:00,BTCUSDT Perpetual,8h,0.01%
02.01.2020 01:00,BTCUSDT Perpetual,8h,0.00%
01.01.2020 17:00,BTCUSDT Perpetual,8h,-0.01%
01.01.2020 09:00,BTCUSDT Perpetual,8h,-0.01%
01.01.2020 01:00,BTCUSDT Perpetual,8h,-0.01%
31.12.2019 17:00,BTCUSDT Perpetual,8h,0.00%
31.12.2019 09:00,BTCUSDT Perpetual,8h,-0.01%
31.12.2019 01:00,BTCUSDT Perpetual,8h,0.00%
30.12.2019 17:00,BTCUSDT Perpetual,8h,0.00%
30.12.2019 09:00,BTCUSDT Perpetual,8h,-0.02%
30.12.2019 01:00,BTCUSDT Perpetual,8h,-0.01%
29.12.2019 17:00,BTCUSDT Perpetual,8h,-0.01%
29.12.2019 09:00,BTCUSDT Perpetual,8h,0.01%
29.12.2019 01:00,BTCUSDT Perpetual,8h,-0.02%
28.12.2019 17:00,BTCUSDT Perpetual,8h,0.00%
28.12.2019 09:00,BTCUSDT Perpetual,8h,0.00%
28.12.2019 01:00,BTCUSDT Perpetual,8h,-0.01%
27.12.2019 17:00,BTCUSDT Perpetual,8h,-0.01%
27.12.2019 09:00,BTCUSDT Perpetual,8h,-0.01%
27.12.2019 01:00,BTCUSDT Perpetual,8h,0.00%
26.12.2019 17:00,BTCUSDT Perpetual,8h,0.00%
26.12.2019 09:00,BTCUSDT Perpetual,8h,0.01%
26.12.2019 01:00,BTCUSDT Perpetual,8h,0.01%
25.12.2019 17:00,BTCUSDT Perpetual,8h,0.01%
25.12.2019 09:00,BTCUSDT Perpetual,8h,0.01%
25.12.2019 01:00,BTCUSDT Perpetual,8h,0.01%
24.12.2019 17:00,BTCUSDT Perpetual,8h,0.01%
24.12.2019 09:00,BTCUSDT Perpetual,8h,0.01%
24.12.2019 01:00,BTCUSDT Perpetual,8h,0.01%
23.12.2019 17:00,BTCUSDT Perpetual,8h,0.01%
23.12.2019 09:00,BTCUSDT Perpetual,8h,0.01%
23.12.2019 01:00,BTCUSDT Perpetual,8h,0.01%
22.12.2019 17:00,BTCUSDT Perpetual,8h,0.00%
22.12.2019 09:00,BTCUSDT Perpetual,8h,0.01%
22.12.2019 01:00,BTCUSDT Perpetual,8h,0.01%
21.12.2019 17:00,BTCUSDT Perpetual,8h,0.01%
21.12.2019 09:00,BTCUSDT Perpetual,8h,0.01%
21.12.2019 01:00,BTCUSDT Perpetual,8h,0.00%
20.12.2019 17:00,BTCUSDT Perpetual,8h,0.00%
20.12.2019 09:00,BTCUSDT Perpetual,8h,0.00%
20.12.2019 01:00,BTCUSDT Perpetual,8h,0.00%
19.12.2019 17:00,BTCUSDT Perpetual,8h,0.01%
19.12.2019 09:00,BTCUSDT Perpetual,8h,0.01%
19.12.2019 01:00,BTCUSDT Perpetual,8h,0.01%
18.12.2019 17:00,BTCUSDT Perpetual,8h,-0.02%
18.12.2019 09:00,BTCUSDT Perpetual,8h,-0.02%
18.12.2019 01:00,BTCUSDT Perpetual,8h,-0.01%
17.12.2019 17:00,BTCUSDT Perpetual,8h,0.00%
17.12.2019 09:00,BTCUSDT Perpetual,8h,-0.01%
17.12.2019 01:00,BTCUSDT Perpetual,8h,0.00%
16.12.2019 17:00,BTCUSDT Perpetual,8h,0.00%
16.12.2019 09:00,BTCUSDT Perpetual,8h,-0.01%
16.12.2019 01:00,BTCUSDT Perpetual,8h,-0.01%
15.12.2019 17:00,BTCUSDT Perpetual,8h,0.00%
15.12.2019 09:00,BTCUSDT Perpetual,8h,0.01%
15.12.2019 01:00,BTCUSDT Perpetual,8h,0.00%
14.12.2019 17:00,BTCUSDT Perpetual,8h,0.01%
14.12.2019 09:00,BTCUSDT Perpetual,8h,0.00%
14.12.2019 01:00,BTCUSDT Perpetual,8h,-0.01%
13.12.2019 17:00,BTCUSDT Perpetual,8h,-0.01%
13.12.2019 09:00,BTCUSDT Perpetual,8h,-0.01%
13.12.2019 01:00,BTCUSDT Perpetual,8h,-0.01%
12.12.2019 17:00,BTCUSDT Perpetual,8h,-0.01%
12.12.2019 09:00,BTCUSDT Perpetual,8h,0.00%
12.12.2019 01:00,BTCUSDT Perpetual,8h,0.00%
11.12.2019 17:00,BTCUSDT Perpetual,8h,-0.01%
11.12.2019 09:00,BTCUSDT Perpetual,8h,0.00%
11.12.2019 01:00,BTCUSDT Perpetual,8h,0.01%
10.12.2019 17:00,BTCUSDT Perpetual,8h,0.01%
10.12.2019 09:00,BTCUSDT Perpetual,8h,0.01%
10.12.2019 01:00,BTCUSDT Perpetual,8h,0.01%
09.12.2019 17:00,BTCUSDT Perpetual,8h,0.01%
09.12.2019 09:00,BTCUSDT Perpetual,8h,0.01%
09.12.2019 01:00,BTCUSDT Perpetual,8h,0.01%
08.12.2019 17:00,BTCUSDT Perpetual,8h,0.01%
08.12.2019 09:00,BTCUSDT Perpetual,8h,0.01%
08.12.2019 01:00,BTCUSDT Perpetual,8h,0.01%
07.12.2019 17:00,BTCUSDT Perpetual,8h,0.01%
07.12.2019 09:00,BTCUSDT Perpetual,8h,0.00%
07.12.2019 01:00,BTCUSDT Perpetual,8h,0.01%
06.12.2019 17:00,BTCUSDT Perpetual,8h,0.01%
06.12.2019 09:00,BTCUSDT Perpetual,8h,0.01%
06.12.2019 01:00,BTCUSDT Perpetual,8h,0.01%
05.12.2019 17:00,BTCUSDT Perpetual,8h,0.00%
05.12.2019 09:00,BTCUSDT Perpetual,8h,-0.01%
05.12.2019 01:00,BTCUSDT Perpetual,8h,0.00%
04.12.2019 17:00,BTCUSDT Perpetual,8h,-0.01%
04.12.2019 09:00,BTCUSDT Perpetual,8h,0.00%
04.12.2019 01:00,BTCUSDT Perpetual,8h,0.00%
03.12.2019 17:00,BTCUSDT Perpetual,8h,0.00%
03.12.2019 09:00,BTCUSDT Perpetual,8h,0.01%
03.12.2019 01:00,BTCUSDT Perpetual,8h,0.00%
02.12.2019 17:00,BTCUSDT Perpetual,8h,0.00%
02.12.2019 09:00,BTCUSDT Perpetual,8h,0.01%
02.12.2019 01:00,BTCUSDT Perpetual,8h,0.01%
01.12.2019 17:00,BTCUSDT Perpetual,8h,0.01%
01.12.2019 09:00,BTCUSDT Perpetual,8h,0.01%
01.12.2019 01:00,BTCUSDT Perpetual,8h,0.01%
30.11.2019 17:00,BTCUSDT Perpetual,8h,0.01%
30.11.2019 09:00,BTCUSDT Perpetual,8h,0.00%
30.11.2019 01:00,BTCUSDT Perpetual,8h,0.01%
29.11.2019 17:00,BTCUSDT Perpetual,8h,0.01%
29.11.2019 09:00,BTCUSDT Perpetual,8h,0.01%
29.11.2019 01:00,BTCUSDT Perpetual,8h,0.01%
28.11.2019 17:00,BTCUSDT Perpetual,8h,0.01%
28.11.2019 09:00,BTCUSDT Perpetual,8h,0.01%
28.11.2019 01:00,BTCUSDT Perpetual,8h,0.01%
27.11.2019 17:00,BTCUSDT Perpetual,8h,0.01%
27.11.2019 09:00,BTCUSDT Perpetual,8h,-0.02%
27.11.2019 01:00,BTCUSDT Perpetual,8h,-0.02%
26.11.2019 17:00,BTCUSDT Perpetual,8h,-0.04%
26.11.2019 09:00,BTCUSDT Perpetual,8h,-0.05%
26.11.2019 01:00,BTCUSDT Perpetual,8h,-0.01%
25.11.2019 17:00,BTCUSDT Perpetual,8h,-0.01%
25.11.2019 09:00,BTCUSDT Perpetual,8h,0.00%
25.11.2019 01:00,BTCUSDT Perpetual,8h,0.01%
24.11.2019 17:00,BTCUSDT Perpetual,8h,0.01%
24.11.2019 09:00,BTCUSDT Perpetual,8h,0.01%
24.11.2019 01:00,BTCUSDT Perpetual,8h,-0.01%
23.11.2019 17:00,BTCUSDT Perpetual,8h,-0.01%
23.11.2019 09:00,BTCUSDT Perpetual,8h,-0.02%
23.11.2019 01:00,BTCUSDT Perpetual,8h,-0.03%
22.11.2019 17:00,BTCUSDT Perpetual,8h,-0.03%
22.11.2019 09:00,BTCUSDT Perpetual,8h,0.01%
22.11.2019 01:00,BTCUSDT Perpetual,8h,0.01%
21.11.2019 17:00,BTCUSDT Perpetual,8h,0.01%
21.11.2019 09:00,BTCUSDT Perpetual,8h,0.01%
21.11.2019 01:00,BTCUSDT Perpetual,8h,0.01%
20.11.2019 17:00,BTCUSDT Perpetual,8h,0.01%
20.11.2019 09:00,BTCUSDT Perpetual,8h,0.01%
20.11.2019 01:00,BTCUSDT Perpetual,8h,0.01%
19.11.2019 17:00,BTCUSDT Perpetual,8h,0.01%
19.11.2019 09:00,BTCUSDT Perpetual,8h,0.01%
19.11.2019 01:00,BTCUSDT Perpetual,8h,0.01%
18.11.2019 17:00,BTCUSDT Perpetual,8h,0.01%
18.11.2019 09:00,BTCUSDT Perpetual,8h,0.01%
18.11.2019 01:00,BTCUSDT Perpetual,8h,0.01%
17.11.2019 17:00,BTCUSDT Perpetual,8h,0.01%
17.11.2019 09:00,BTCUSDT Perpetual,8h,0.01%
17.11.2019 01:00,BTCUSDT Perpetual,8h,0.01%
16.11.2019 17:00,BTCUSDT Perpetual,8h,0.01%
16.11.2019 09:00,BTCUSDT Perpetual,8h,0.01%
16.11.2019 01:00,BTCUSDT Perpetual,8h,0.01%
15.11.2019 17:00,BTCUSDT Perpetual,8h,0.01%
15.11.2019 09:00,BTCUSDT Perpetual,8h,0.01%
15.11.2019 01:00,BTCUSDT Perpetual,8h,0.01%
14.11.2019 17:00,BTCUSDT Perpetual,8h,0.01%
14.11.2019 09:00,BTCUSDT Perpetual,8h,0.01%
14.11.2019 01:00,BTCUSDT Perpetual,8h,0.01%
13.11.2019 17:00,BTCUSDT Perpetual,8h,0.01%
13.11.2019 09:00,BTCUSDT Perpetual,8h,0.01%
13.11.2019 01:00,BTCUSDT Perpetual,8h,-0.02%
12.11.2019 17:00,BTCUSDT Perpetual,8h,0.01%
12.11.2019 09:00,BTCUSDT Perpetual,8h,0.01%
12.11.2019 01:00,BTCUSDT Perpetual,8h,0.01%
11.11.2019 17:00,BTCUSDT Perpetual,8h,0.01%
11.11.2019 09:00,BTCUSDT Perpetual,8h,0.01%
11.11.2019 01:00,BTCUSDT Perpetual,8h,0.01%
10.11.2019 17:00,BTCUSDT Perpetual,8h,0.01%
10.11.2019 09:00,BTCUSDT Perpetual,8h,0.01%
10.11.2019 01:00,BTCUSDT Perpetual,8h,0.01%
09.11.2019 17:00,BTCUSDT Perpetual,8h,0.01%
09.11.2019 09:00,BTCUSDT Perpetual,8h,0.01%
09.11.2019 01:00,BTCUSDT Perpetual,8h,0.01%
08.11.2019 17:00,BTCUSDT Perpetual,8h,0.01%
08.11.2019 09:00,BTCUSDT Perpetual,8h,0.01%
08.11.2019 01:00,BTCUSDT Perpetual,8h,0.01%
07.11.2019 17:00,BTCUSDT Perpetual,8h,0.02%
07.11.2019 09:00,BTCUSDT Perpetual,8h,0.02%
07.11.2019 01:00,BTCUSDT Perpetual,8h,0.03%
06.11.2019 17:00,BTCUSDT Perpetual,8h,0.01%
06.11.2019 09:00,BTCUSDT Perpetual,8h,0.01%
06.11.2019 01:00,BTCUSDT Perpetual,8h,0.01%
05.11.2019 17:00,BTCUSDT Perpetual,8h,0.01%
05.11.2019 09:00,BTCUSDT Perpetual,8h,0.01%
05.11.2019 01:00,BTCUSDT Perpetual,8h,0.01%
04.11.2019 17:00,BTCUSDT Perpetual,8h,0.01%
04.11.2019 09:00,BTCUSDT Perpetual,8h,0.01%
04.11.2019 01:00,BTCUSDT Perpetual,8h,0.01%
03.11.2019 17:00,BTCUSDT Perpetual,8h,0.01%
03.11.2019 09:00,BTCUSDT Perpetual,8h,0.01%
03.11.2019 01:00,BTCUSDT Perpetual,8h,0.01%
02.11.2019 17:00,BTCUSDT Perpetual,8h,0.01%
02.11.2019 09:00,BTCUSDT Perpetual,8h,0.01%
02.11.2019 01:00,BTCUSDT Perpetual,8h,0.01%
01.11.2019 17:00,BTCUSDT Perpetual,8h,0.01%
01.11.2019 09:00,BTCUSDT Perpetual,8h,0.05%
01.11.2019 01:00,BTCUSDT Perpetual,8h,0.02%
31.10.2019 17:00,BTCUSDT Perpetual,8h,0.04%
31.10.2019 09:00,BTCUSDT Perpetual,8h,0.04%
31.10.2019 01:00,BTCUSDT Perpetual,8h,0.01%
30.10.2019 17:00,BTCUSDT Perpetual,8h,0.05%
30.10.2019 09:00,BTCUSDT Perpetual,8h,0.03%
30.10.2019 01:00,BTCUSDT Perpetual,8h,0.03%
29.10.2019 17:00,BTCUSDT Perpetual,8h,0.05%
29.10.2019 09:00,BTCUSDT Perpetual,8h,0.02%
29.10.2019 01:00,BTCUSDT Perpetual,8h,0.05%
28.10.2019 17:00,BTCUSDT Perpetual,8h,0.07%
28.10.2019 09:00,BTCUSDT Perpetual,8h,0.08%
28.10.2019 01:00,BTCUSDT Perpetual,8h,0.01%
27.10.2019 17:00,BTCUSDT Perpetual,8h,0.01%
27.10.2019 09:00,BTCUSDT Perpetual,8h,0.02%
27.10.2019 02:00,BTCUSDT Perpetual,8h,0.01%
26.10.2019 18:00,BTCUSDT Perpetual,8h,0.03%
26.10.2019 10:00,BTCUSDT Perpetual,8h,0.01%
26.10.2019 02:00,BTCUSDT Perpetual,8h,0.01%
25.10.2019 18:00,BTCUSDT Perpetual,8h,-0.01%
25.10.2019 10:00,BTCUSDT Perpetual,8h,0.01%
25.10.2019 02:00,BTCUSDT Perpetual,8h,0.01%
24.10.2019 18:00,BTCUSDT Perpetual,8h,0.00%
24.10.2019 10:00,BTCUSDT Perpetual,8h,0.01%
24.10.2019 02:00,BTCUSDT Perpetual,8h,0.01%
23.10.2019 18:00,BTCUSDT Perpetual,8h,0.01%
23.10.2019 10:00,BTCUSDT Perpetual,8h,0.01%
23.10.2019 02:00,BTCUSDT Perpetual,8h,0.01%
22.10.2019 18:00,BTCUSDT Perpetual,8h,0.01%
22.10.2019 10:00,BTCUSDT Perpetual,8h,0.01%
22.10.2019 02:00,BTCUSDT Perpetual,8h,0.01%
21.10.2019 18:00,BTCUSDT Perpetual,8h,0.01%
21.10.2019 10:00,BTCUSDT Perpetual,8h,0.01%
21.10.2019 02:00,BTCUSDT Perpetual,8h,0.01%
20.10.2019 18:00,BTCUSDT Perpetual,8h,0.01%
20.10.2019 10:00,BTCUSDT Perpetual,8h,0.01%
20.10.2019 02:00,BTCUSDT Perpetual,8h,0.01%
19.10.2019 18:00,BTCUSDT Perpetual,8h,0.01%
19.10.2019 10:00,BTCUSDT Perpetual,8h,0.01%
19.10.2019 02:00,BTCUSDT Perpetual,8h,0.01%
18.10.2019 18:00,BTCUSDT Perpetual,8h,0.01%
18.10.2019 10:00,BTCUSDT Perpetual,8h,0.01%
18.10.2019 02:00,BTCUSDT Perpetual,8h,0.01%
17.10.2019 18:00,BTCUSDT Perpetual,8h,0.01%
17.10.2019 10:00,BTCUSDT Perpetual,8h,0.01%
17.10.2019 02:00,BTCUSDT Perpetual,8h,0.01%
16.10.2019 18:00,BTCUSDT Perpetual,8h,0.01%
16.10.2019 10:00,BTCUSDT Perpetual,8h,0.01%
16.10.2019 02:00,BTCUSDT Perpetual,8h,0.01%
15.10.2019 18:00,BTCUSDT Perpetual,8h,0.01%
15.10.2019 10:00,BTCUSDT Perpetual,8h,0.01%
15.10.2019 02:00,BTCUSDT Perpetual,8h,0.01%
14.10.2019 18:00,BTCUSDT Perpetual,8h,0.01%
14.10.2019 10:00,BTCUSDT Perpetual,8h,0.01%
14.10.2019 02:00,BTCUSDT Perpetual,8h,0.01%
13.10.2019 18:00,BTCUSDT Perpetual,8h,0.01%
13.10.2019 10:00,BTCUSDT Perpetual,8h,0.01%
13.10.2019 02:00,BTCUSDT Perpetual,8h,0.01%
12.10.2019 18:00,BTCUSDT Perpetual,8h,0.01%
12.10.2019 10:00,BTCUSDT Perpetual,8h,0.01%
12.10.2019 02:00,BTCUSDT Perpetual,8h,0.01%
11.10.2019 18:00,BTCUSDT Perpetual,8h,0.01%
11.10.2019 10:00,BTCUSDT Perpetual,8h,0.01%
11.10.2019 02:00,BTCUSDT Perpetual,8h,0.01%
10.10.2019 18:00,BTCUSDT Perpetual,8h,0.01%
10.10.2019 10:00,BTCUSDT Perpetual,8h,0.01%
10.10.2019 02:00,BTCUSDT Perpetual,8h,0.01%
09.10.2019 18:00,BTCUSDT Perpetual,8h,0.01%
09.10.2019 10:00,BTCUSDT Perpetual,8h,0.01%
09.10.2019 02:00,BTCUSDT Perpetual,8h,0.01%
08.10.2019 18:00,BTCUSDT Perpetual,8h,0.01%
08.10.2019 10:00,BTCUSDT Perpetual,8h,0.01%
08.10.2019 02:00,BTCUSDT Perpetual,8h,0.01%
07.10.2019 18:00,BTCUSDT Perpetual,8h,-0.02%
07.10.2019 10:00,BTCUSDT Perpetual,8h,-0.02%
07.10.2019 02:00,BTCUSDT Perpetual,8h,-0.01%
06.10.2019 18:00,BTCUSDT Perpetual,8h,0.00%
06.10.2019 10:00,BTCUSDT Perpetual,8h,0.00%
06.10.2019 02:00,BTCUSDT Perpetual,8h,-0.01%
05.10.2019 18:00,BTCUSDT Perpetual,8h,0.00%
05.10.2019 10:00,BTCUSDT Perpetual,8h,-0.02%
05.10.2019 02:00,BTCUSDT Perpetual,8h,-0.03%
04.10.2019 18:00,BTCUSDT Perpetual,8h,-0.01%
04.10.2019 10:00,BTCUSDT Perpetual,8h,0.00%
04.10.2019 02:00,BTCUSDT Perpetual,8h,0.01%
03.10.2019 18:00,BTCUSDT Perpetual,8h,0.01%
03.10.2019 10:00,BTCUSDT Perpetual,8h,-0.01%
03.10.2019 02:00,BTCUSDT Perpetual,8h,-0.03%
02.10.2019 18:00,BTCUSDT Perpetual,8h,-0.05%
02.10.2019 10:00,BTCUSDT Perpetual,8h,0.01%
02.10.2019 02:00,BTCUSDT Perpetual,8h,0.01%
01.10.2019 18:00,BTCUSDT Perpetual,8h,0.01%
01.10.2019 10:00,BTCUSDT Perpetual,8h,0.01%
01.10.2019 02:00,BTCUSDT Perpetual,8h,0.01%
30.09.2019 18:00,BTCUSDT Perpetual,8h,0.01%
30.09.2019 10:00,BTCUSDT Perpetual,8h,0.01%
30.09.2019 02:00,BTCUSDT Perpetual,8h,0.01%
29.09.2019 18:00,BTCUSDT Perpetual,8h,0.01%
29.09.2019 10:00,BTCUSDT Perpetual,8h,0.01%
29.09.2019 02:00,BTCUSDT Perpetual,8h,0.01%
28.09.2019 18:00,BTCUSDT Perpetual,8h,0.01%
28.09.2019 10:00,BTCUSDT Perpetual,8h,0.01%
28.09.2019 02:00,BTCUSDT Perpetual,8h,0.01%
27.09.2019 18:00,BTCUSDT Perpetual,8h,0.01%
27.09.2019 10:00,BTCUSDT Perpetual,8h,0.01%
27.09.2019 02:00,BTCUSDT Perpetual,8h,0.01%
26.09.2019 18:00,BTCUSDT Perpetual,8h,0.01%
26.09.2019 10:00,BTCUSDT Perpetual,8h,0.01%
26.09.2019 02:00,BTCUSDT Perpetual,8h,0.01%
25.09.2019 18:00,BTCUSDT Perpetual,8h,0.01%
25.09.2019 10:00,BTCUSDT Perpetual,8h,0.01%
25.09.2019 02:00,BTCUSDT Perpetual,8h,0.01%
24.09.2019 18:00,BTCUSDT Perpetual,8h,0.01%
24.09.2019 10:00,BTCUSDT Perpetual,8h,0.01%
24.09.2019 02:00,BTCUSDT Perpetual,8h,0.01%
23.09.2019 18:00,BTCUSDT Perpetual,8h,0.01%
23.09.2019 10:00,BTCUSDT Perpetual,8h,0.01%
23.09.2019 02:00,BTCUSDT Perpetual,8h,0.01%
22.09.2019 18:00,BTCUSDT Perpetual,8h,0.01%
22.09.2019 10:00,BTCUSDT Perpetual,8h,0.01%
22.09.2019 02:00,BTCUSDT Perpetual,8h,0.01%
21.09.2019 18:00,BTCUSDT Perpetual,8h,0.01%
21.09.2019 10:00,BTCUSDT Perpetual,8h,0.01%
21.09.2019 02:00,BTCUSDT Perpetual,8h,0.01%
20.09.2019 18:00,BTCUSDT Perpetual,8h,0.01%
20.09.2019 10:00,BTCUSDT Perpetual,8h,0.01%
20.09.2019 02:00,BTCUSDT Perpetual,8h,0.01%
19.09.2019 18:00,BTCUSDT Perpetual,8h,0.01%
19.09.2019 10:00,BTCUSDT Perpetual,8h,0.01%
19.09.2019 02:00,BTCUSDT Perpetual,8h,0.01%
18.09.2019 18:00,BTCUSDT Perpetual,8h,0.01%
18.09.2019 10:00,BTCUSDT Perpetual,8h,0.01%
18.09.2019 02:00,BTCUSDT Perpetual,8h,0.01%
17.09.2019 18:00,BTCUSDT Perpetual,8h,0.01%
17.09.2019 10:00,BTCUSDT Perpetual,8h,0.01%
17.09.2019 02:00,BTCUSDT Perpetual,8h,0.01%
16.09.2019 18:00,BTCUSDT Perpetual,8h,0.01%
16.09.2019 10:00,BTCUSDT Perpetual,8h,0.01%
16.09.2019 02:00,BTCUSDT Perpetual,8h,0.01%
15.09.2019 18:00,BTCUSDT Perpetual,8h,0.01%
15.09.2019 10:00,BTCUSDT Perpetual,8h,0.01%
15.09.2019 02:00,BTCUSDT Perpetual,8h,0.01%
14.09.2019 18:00,BTCUSDT Perpetual,8h,0.01%
14.09.2019 10:00,BTCUSDT Perpetual,8h,0.01%
14.09.2019 02:00,BTCUSDT Perpetual,8h,0.01%
13.09.2019 18:00,BTCUSDT Perpetual,8h,0.01%
13.09.2019 10:00,BTCUSDT Perpetual,8h,0.01%
13.09.2019 02:00,BTCUSDT Perpetual,8h,0.01%
12.09.2019 18:00,BTCUSDT Perpetual,8h,0.01%
12.09.2019 10:00,BTCUSDT Perpetual,8h,0.01%
12.09.2019 02:00,BTCUSDT Perpetual,8h,0.01%
11.09.2019 18:00,BTCUSDT Perpetual,8h,0.01%
11.09.2019 10:00,BTCUSDT Perpetual,8h,0.01%
11.09.2019 02:00,BTCUSDT Perpetual,8h,0.01%
